iso_code,location,date,total_cases,total_deaths,stringency_index,population,gdp_per_capita,human_development_index
IDN,Indonesia,2020-10-04,299506.0,11055.0,68.98,273523621,11188.743999999999,0.6940000000000001
IDN,Indonesia,2020-10-05,303498.0,11151.0,68.98,273523621,11188.743999999999,0.6940000000000001
IDN,Indonesia,2020-10-06,307120.0,11253.0,68.98,273523621,11188.743999999999,0.6940000000000001
IDN,Indonesia,2020-10-07,311176.0,11374.0,68.98,273523621,11188.743999999999,0.6940000000000001
IDN,Indonesia,2020-10-08,315714.0,11472.0,68.98,273523621,11188.743999999999,0.6940000000000001
IDN,Indonesia,2020-10-09,320564.0,11580.0,68.98,273523621,11188.743999999999,0.6940000000000001
IDN,Indonesia,2020-10-10,324658.0,11677.0,,273523621,11188.743999999999,0.6940000000000001
IDN,Indonesia,2020-10-11,328952.0,11765.0,,273523621,11188.743999999999,0.6940000000000001
IDN,Indonesia,2020-10-12,333449.0,11844.0,,273523621,11188.743999999999,0.6940000000000001
IDN,Indonesia,2020-10-13,336716.0,11935.0,,273523621,11188.743999999999,0.6940000000000001
IDN,Indonesia,2020-10-14,340622.0,12027.0,,273523621,11188.743999999999,0.6940000000000001
IDN,Indonesia,2020-10-15,344749.0,12156.0,,273523621,11188.743999999999,0.6940000000000001
IDN,Indonesia,2020-10-16,349160.0,12268.0,,273523621,11188.743999999999,0.6940000000000001
IDN,Indonesia,2020-10-17,353461.0,12347.0,,273523621,11188.743999999999,0.6940000000000001
IDN,Indonesia,2020-10-18,357762.0,12431.0,,273523621,11188.743999999999,0.6940000000000001
IDN,Indonesia,2020-10-19,361867.0,12511.0,,273523621,11188.743999999999,0.6940000000000001
IRN,Iran,2019-12-31,,,,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-01-01,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-01-02,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-01-03,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-01-04,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-01-05,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-01-06,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-01-07,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-01-08,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-01-09,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-01-10,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-01-11,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-01-12,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-01-13,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-01-14,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-01-15,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-01-16,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-01-17,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-01-18,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-01-19,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-01-20,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-01-21,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-01-22,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-01-23,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-01-24,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-01-25,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-01-26,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-01-27,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-01-28,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-01-29,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-01-30,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-01-31,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-02-01,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-02-02,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-02-03,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-02-04,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-02-05,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-02-06,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-02-07,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-02-08,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-02-09,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-02-10,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-02-11,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-02-12,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-02-13,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-02-14,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-02-15,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-02-16,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-02-17,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-02-18,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-02-19,,,0.0,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-02-20,2.0,2.0,2.78,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-02-21,5.0,2.0,2.78,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-02-22,18.0,4.0,11.11,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-02-23,28.0,5.0,11.11,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-02-24,43.0,8.0,11.11,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-02-25,61.0,12.0,11.11,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-02-26,95.0,15.0,20.37,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-02-27,139.0,19.0,20.37,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-02-28,245.0,26.0,20.37,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-02-29,388.0,34.0,20.37,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-03-01,593.0,43.0,20.37,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-03-02,978.0,54.0,20.37,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-03-03,1501.0,66.0,20.37,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-03-04,2336.0,77.0,20.37,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-03-05,2922.0,92.0,42.59,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-03-06,3513.0,107.0,42.59,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-03-07,4747.0,124.0,42.59,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-03-08,5823.0,145.0,42.59,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-03-09,6566.0,194.0,42.59,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-03-10,7161.0,237.0,42.59,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-03-11,8042.0,291.0,48.15,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-03-12,9000.0,354.0,48.15,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-03-13,10075.0,429.0,48.15,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-03-14,11364.0,514.0,48.15,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-03-15,12729.0,611.0,48.15,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-03-16,13938.0,724.0,48.15,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-03-17,14991.0,853.0,48.15,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-03-18,16169.0,988.0,48.15,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-03-19,17361.0,1135.0,51.85,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-03-20,18407.0,1284.0,51.85,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-03-21,19644.0,1433.0,51.85,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-03-22,20610.0,1556.0,57.41,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-03-23,21638.0,1685.0,57.41,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-03-24,23049.0,1812.0,57.41,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-03-25,24811.0,1934.0,57.41,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-03-26,27017.0,2077.0,57.41,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-03-27,29406.0,2234.0,57.41,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-03-28,32332.0,2378.0,57.41,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-03-29,35408.0,2517.0,57.41,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-03-30,38309.0,2640.0,57.41,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-03-31,41495.0,2757.0,57.41,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-04-01,44606.0,2898.0,57.41,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-04-02,47593.0,3036.0,57.41,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-04-03,50468.0,3160.0,57.41,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-04-04,50468.0,3160.0,57.41,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-04-05,55743.0,3452.0,59.26,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-04-06,58226.0,3603.0,59.26,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-04-07,60500.0,3739.0,59.26,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-04-08,62589.0,3872.0,59.26,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-04-09,64586.0,3993.0,59.26,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-04-10,66220.0,4110.0,59.26,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-04-11,68192.0,4232.0,50.93,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-04-12,70029.0,4357.0,50.93,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-04-13,71686.0,4474.0,50.93,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-04-14,73303.0,4585.0,50.93,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-04-15,74877.0,4683.0,50.93,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-04-16,76389.0,4777.0,50.93,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-04-17,77995.0,4869.0,50.93,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-04-18,79494.0,4958.0,50.93,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-04-19,80868.0,5031.0,53.7,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-04-20,82211.0,5118.0,53.7,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-04-21,83505.0,5209.0,53.7,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-04-22,84802.0,5297.0,53.7,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-04-23,85996.0,5391.0,53.7,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-04-24,87026.0,5481.0,53.7,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-04-25,88194.0,5574.0,53.7,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-04-26,89328.0,5650.0,53.7,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-04-27,90481.0,5710.0,53.7,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-04-28,91472.0,5806.0,53.7,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-04-29,92584.0,5877.0,53.7,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-04-30,93657.0,5957.0,53.7,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-05-01,94640.0,6028.0,53.7,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-05-02,95646.0,6091.0,53.7,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-05-03,96448.0,6156.0,53.7,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-05-04,97424.0,6203.0,53.7,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-05-05,98647.0,6277.0,53.7,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-05-06,99970.0,6340.0,53.7,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-05-07,101650.0,6418.0,53.7,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-05-08,103135.0,6486.0,53.7,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-05-09,104691.0,6541.0,50.93,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-05-10,106220.0,6589.0,50.93,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-05-11,107603.0,6640.0,50.93,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-05-12,109286.0,6685.0,50.93,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-05-13,110767.0,6733.0,50.93,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-05-14,112725.0,6783.0,50.93,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-05-15,114533.0,6854.0,50.93,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-05-16,116635.0,6902.0,45.37,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-05-17,118392.0,6937.0,47.22,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-05-18,120198.0,6988.0,47.22,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-05-19,122492.0,7057.0,47.22,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-05-20,124603.0,7119.0,47.22,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-05-21,126949.0,7183.0,47.22,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-05-22,129341.0,7249.0,47.22,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-05-23,131652.0,7300.0,47.22,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-05-24,133521.0,7359.0,47.22,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-05-25,135701.0,7417.0,47.22,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-05-26,137724.0,7451.0,42.59,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-05-27,139511.0,7508.0,42.59,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-05-28,141591.0,7564.0,42.59,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-05-29,143849.0,7627.0,42.59,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-05-30,146668.0,7677.0,42.59,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-05-31,148950.0,7734.0,42.59,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-06-01,151466.0,7797.0,42.59,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-06-02,154445.0,7878.0,42.59,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-06-03,157562.0,7942.0,42.59,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-06-04,160696.0,8012.0,42.59,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-06-05,164270.0,8071.0,42.59,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-06-06,167156.0,8134.0,42.59,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-06-07,169425.0,8209.0,42.59,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-06-08,171789.0,8281.0,42.59,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-06-09,173832.0,8351.0,42.59,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-06-10,175927.0,8425.0,42.59,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-06-11,177938.0,8506.0,42.59,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-06-12,180176.0,8584.0,42.59,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-06-13,182545.0,8659.0,42.59,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-06-14,184955.0,8730.0,42.59,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-06-15,187427.0,8837.0,42.59,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-06-16,189876.0,8950.0,42.59,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-06-17,192439.0,9065.0,42.59,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-06-18,195051.0,9185.0,42.59,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-06-19,197647.0,9272.0,42.59,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-06-20,200262.0,9392.0,42.59,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-06-21,202584.0,9507.0,39.81,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-06-22,204952.0,9623.0,39.81,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-06-23,207525.0,9742.0,39.81,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-06-24,209970.0,9863.0,39.81,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-06-25,212501.0,9996.0,39.81,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-06-26,215096.0,10130.0,39.81,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-06-27,217724.0,10130.0,39.81,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-06-28,220180.0,10364.0,39.81,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-06-29,222669.0,10508.0,39.81,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-06-30,225205.0,10670.0,39.81,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-07-01,227662.0,10817.0,39.81,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-07-02,230211.0,10958.0,39.81,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-07-03,232863.0,11106.0,39.81,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-07-04,235429.0,11260.0,39.81,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-07-05,237878.0,11408.0,39.81,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-07-06,240438.0,11571.0,39.81,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-07-07,243051.0,11731.0,39.81,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-07-08,245688.0,11931.0,39.81,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-07-09,248379.0,12084.0,39.81,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-07-10,250458.0,12305.0,39.81,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-07-11,252720.0,12447.0,52.31,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-07-12,255117.0,12635.0,52.31,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-07-13,257303.0,12829.0,58.8,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-07-14,259652.0,13032.0,58.8,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-07-15,262173.0,13211.0,58.8,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-07-16,264561.0,13410.0,58.8,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-07-17,267061.0,13608.0,58.8,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-07-18,269440.0,13791.0,58.8,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-07-19,271606.0,13979.0,58.8,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-07-20,273788.0,14188.0,58.8,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-07-21,276202.0,14405.0,58.8,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-07-22,278827.0,14634.0,58.8,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-07-23,281413.0,14853.0,58.8,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-07-24,284034.0,15074.0,58.8,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-07-25,286523.0,15289.0,58.8,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-07-26,288839.0,15484.0,58.8,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-07-27,291172.0,15700.0,58.8,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-07-28,293606.0,15912.0,58.8,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-07-29,296273.0,16147.0,58.8,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-07-30,298909.0,16343.0,58.8,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-07-31,301530.0,16569.0,61.57,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-08-01,304204.0,16766.0,61.57,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-08-02,306752.0,16982.0,61.57,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-08-03,309437.0,17190.0,61.57,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-08-04,312035.0,17405.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-08-05,314786.0,17617.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-08-06,317483.0,17802.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-08-07,320117.0,17816.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-08-08,322567.0,18132.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-08-09,324692.0,18264.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-08-10,326712.0,18427.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-08-11,328844.0,18616.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-08-12,331189.0,18800.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-08-13,333699.0,18988.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-08-14,336324.0,19162.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-08-15,338825.0,19331.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-08-16,341070.0,19492.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-08-17,343203.0,19639.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-08-18,345450.0,19804.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-08-19,347835.0,19972.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-08-20,347835.0,19972.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-08-21,352558.0,20264.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-08-22,354764.0,20376.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-08-23,356792.0,20502.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-08-24,358905.0,20643.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-08-25,358905.0,20643.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-08-26,361150.0,20776.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-08-27,363363.0,20901.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-08-28,367796.0,21137.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-08-29,369911.0,21249.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-08-30,371816.0,21359.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-08-31,373570.0,21462.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-09-01,375212.0,21571.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-09-02,376894.0,21672.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-09-03,378752.0,21797.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-09-04,380746.0,21926.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-09-05,382772.0,22044.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-09-06,384666.0,22154.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-09-07,386658.0,22293.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-09-08,388810.0,22410.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-09-09,391112.0,22542.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-09-10,393425.0,22669.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-09-11,395488.0,22798.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-09-12,397801.0,22913.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-09-13,399940.0,23029.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-09-14,402029.0,23157.0,60.19,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-09-15,404648.0,23313.0,54.63,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-09-16,407353.0,23453.0,54.63,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-09-17,410334.0,23632.0,54.63,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-09-18,413149.0,23808.0,54.63,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-09-19,416198.0,23952.0,54.63,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-09-20,419043.0,24118.0,54.63,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-09-21,422140.0,24301.0,54.63,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-09-22,425481.0,24478.0,54.63,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-09-23,429193.0,24656.0,54.63,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-09-24,432798.0,24840.0,54.63,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-09-25,436319.0,25015.0,54.63,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-09-26,439882.0,25222.0,54.63,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-09-27,443086.0,25394.0,54.63,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-09-28,446448.0,25589.0,54.63,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-09-29,449960.0,25779.0,54.63,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-09-30,453637.0,25986.0,54.63,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-10-01,457219.0,26169.0,54.63,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-10-02,461044.0,26380.0,54.63,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-10-03,464596.0,26567.0,57.41,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-10-04,468119.0,26746.0,57.41,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-10-05,471772.0,26957.0,57.41,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-10-06,475674.0,27192.0,63.89,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-10-07,479825.0,27419.0,63.89,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-10-08,483844.0,27658.0,63.89,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-10-09,488236.0,27888.0,63.89,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-10-10,492378.0,28098.0,63.89,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-10-11,496253.0,28293.0,63.89,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-10-12,500075.0,28544.0,63.89,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-10-13,504281.0,28816.0,63.89,83992953,19082.62,0.7979999999999999
IRN,Iran,2020-10-14,508389.0,29070.0,63.89,83992953,19082.62,0.7979999999999999
